,Unnamed: 0,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Location
31,21.0,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",457465.0,Das Lied Schläft in der Maschine, 27 April 2013 ,"[' Beda', 'Manuell', ' Raban', ' P.Bell']","(47.49477690000001, 8.717943900000002)"
32,22.0,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",455872.0,Das House, 22 March 2013 ,"['', ' Akt )', 'Christian Schiemann ( Sasso', ""MALEKO'S BEUTEL & AMARU (Das House)""]","(47.49477690000001, 8.717943900000002)"
33,23.0,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",437522.0,Kaboom - Enter the Future Bass Zone, 05 January 2013 ,"['DJs: Nik!', ' P-Tess']","(47.49477690000001, 8.717943900000002)"
34,24.0,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",329750.0,Das Lied Schläft In Der Maschine, 28 April 2012 ,"[' Playlove', ' Beda', 'hypnorex (Sportbridgade Sparwasser)', ' Wandler']","(47.49477690000001, 8.717943900000002)"
35,25.0,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",232906.0,Das Lied Schläft In Der Maschine, 30 April 2011 ,"['P.Bell', ' Beda', ' Idealist  (live)', ' Wicked Wilma']","(47.49477690000001, 8.717943900000002)"
36,26.0,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",107550.0,Trackproductions, 17 October 2009 ,"[' Beda', 'Styro 2000', ' Goldoni']","(47.49477690000001, 8.717943900000002)"
37,27.0,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",86419.0,Das Lied Schläft In Der Maschine, 25 April 2009 ,"[' Beda (DekaDance Zürich)', ' Marc Fuhrmann (Panthera Zürich)', 'Playlove (Engelreich München)', ' Mastra (Modularclub Bern)']","(47.49477690000001, 8.717943900000002)"
38,28.0,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",59625.0,Trackproductions, 27 September 2008 ,"[' Beda', ' Rino', 'Live: Pitsch & Magnano', ' Fehlfunktion']","(47.49477690000001, 8.717943900000002)"
39,29.0,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",49625.0,Das Lied Schläft In Der Maschine, 03 May 2008 ,"[' Beda (P45)', 'DJs Eli Verveine (scandal!)', ' Goldoni (Bitboutique)', ' Pochatz (Goldstaub)']","(47.49477690000001, 8.717943900000002)"
40,0.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",876620.0,Lamain X Meteorythm, 30 September 2016 ,"['Caslau / Luke Haslau', 'Ikosa', 'Mafou', 'Mukuna', 'Clearvision', 'Ben Kaczor', 'Hund Koecket', 'Kombé']","(47.5431385, 7.620475900000002)"
41,1.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",880817.0,Cosmic Theory №5, 24 September 2016 ,"['Garçon', 'Cepheì', 'Hfs Dub', 'Trauminic']","(47.5431385, 7.620475900000002)"
42,2.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",859506.0,4/4 Ten Years, 16 July 2016 ,"['', 'Gabriel Pellicano aka DJ Pellicano', 'Kaschemme Basel', 'DJ STEEL', ' Mark Lamski', 'DJ:', 'Edward Classen aka EDI ""LE CHEF""', 'Drinks & Food:', 'Michel Mathis aka DJ Pun', 'Iyad El Qirinawi aka EL Q', 'Live:', 'BLACK TIGER Basel City (Official)', ' DJ Tray', ' Marc Hype ', ' DJ Moishe', 'Venti (Official)']","(47.5431385, 7.620475900000002)"
43,3.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",842072.0,Subotage Records Session Vol.6 // Tmsv, 28 May 2016 ,"['', 'Radio Ghost Town // Basel (CH)', 'Timnah Sommerfeldt', 'Benjah', 'TMSV', 'Dubhead // Istein (GER)', 'Subotagerecords / Density Radio X // Basel (CH)', 'Zecher', 'Artikal / Black Box // NL']","(47.5431385, 7.620475900000002)"
44,4.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",792798.0,RBMA Night Basel with Kairo Is Koming & Krizzli, 29 January 2016 ,"[' Krizzli', 'Kairo Is Koming']","(47.5431385, 7.620475900000002)"
45,5.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",785015.0,Subotage Records Session // Mala DMZ , 23 January 2016 ,"['Mala // Digital Mystikz (DMZ ) /// UK', 'Cutkachi // re:st // dubtopia /// Bern', 'Dj Montes // Goldfinger Brothers /// Basel', 'Zecher // Subotage Records // RadioX /// Basel']","(47.5431385, 7.620475900000002)"
46,6.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",772327.0,Avantgarde No7, 07 November 2015 ,"[' Scott Kemp', ' Philippe', "" Deep 'n Dub"", 'Vinyl Speed Adjust']","(47.5431385, 7.620475900000002)"
47,7.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",752247.0,RP Boo 2015 Tour, 30 October 2015 ,['RP Boo'],"(47.5431385, 7.620475900000002)"
48,8.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",742535.0,Bassic with Chaos In The CBD, 28 August 2015 ,"[' Aust', 'Chaos In The CBD', ' Aware']","(47.5431385, 7.620475900000002)"
49,9.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",719650.0,Avantgarde No. 4 with Enzo Siragusa, 04 July 2015 ,['Enzo Siragusa / Randall M / Chad Andrew / Hash Hendrex / Ferro / Kamran Sadeghi (live) '],"(47.5431385, 7.620475900000002)"
50,10.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",713368.0,"Spiracles, LES presenta DJ Fett Burger", 30 May 2015 ,"['The Name Game', 'DJ Fett Burger', 'elias3O8']","(47.5431385, 7.620475900000002)"
51,11.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",715652.0,We Love at Kaschemme, 24 May 2015 ,"['Danny Faber', 'Elrino', 'Ayhasca Ernesto']","(47.5431385, 7.620475900000002)"
52,12.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",718139.0,Fruitsaled with Teki Latex, 22 May 2015 ,"[' B.O.M.', ' Larry King', ' Prop&Lean', ' Getting Any?', 'Teki Latex', ' Ostbahnhof']","(47.5431385, 7.620475900000002)"
53,13.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",697045.0,Avantgarde No. 3 with Bunte Bummler, 02 May 2015 ,"['Bunte Bummler', ' Truce (aka Tolga Top & Max Albàn) ']","(47.5431385, 7.620475900000002)"
54,14.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",709662.0,ça Claque with Sinjin Hawke b2b Zora Jones, 24 April 2015 ,"[' Zora Jones', 'Sinjin Hawke']","(47.5431385, 7.620475900000002)"
55,15.0,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",699986.0,We Love Sunday x Avantgarde, 05 April 2015 ,"['Roon', 'Lilith', 'Oliver K', 'Oscar Niczzo']","(47.5431385, 7.620475900000002)"
56,0.0,102484.0, Kunstgütli,"Stadtturmstrasse 17, 5400 Baden",697487.0,Frank Vespari, 03 April 2015 ,['Frank Vespari '],"(47.47547309999999, 8.305713299999999)"
57,0.0,102770.0, Manzoni Bar,"Schützengasse 15, 8001 Zürich",700045.0,TU MI Piaci Party , 24 March 2015 ,"['Davix', 'Valerio Raponi']","(47.37653469999999, 8.539096499999998)"
58,0.0,102994.0, Icon Club,"Augustinerhof, 8001 Zürich",701838.0,Mucho Stylez, 09 May 2015 ,"[""Gold N' Silver"", 'Mucho Stylez']","(47.3715053, 8.539776400000001)"
59,0.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",894785.0,The Big Nite, 29 October 2016 ,"['P-Ben (KMS Records', 'Did Low (Helvet Underground) ', ' Elevated)', 'Paul Eg (KMS Records', ' Ovum', ' Time Has Changed)', ' Minimo Imprint']","(46.207367, 6.1452943)"
60,1.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",892387.0,Uk Heavyweight Champ, 22 October 2016 ,"['Lee Webster (Gruuv', ' Time Has Changed) ', 'Jeff Swing (Plastic City)']","(46.207367, 6.1452943)"
61,2.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",892386.0,Girlz On Deckz, 21 October 2016 ,"['Tanua (Neopren Records)', 'Puma (Les Arts Minis)']","(46.207367, 6.1452943)"
62,3.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",889630.0,Telephone Rose, 15 October 2016 ,"['Lando (Clarisse Records) ', 'Central Rodeo (Chronovision Ibiza)']","(46.207367, 6.1452943)"
63,4.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",889628.0,Mind Trip, 14 October 2016 ,"['Cab Drivers  (live) - (Highgrade', 'DJ Dub (Minimo Imprint)', ' Cabinet Records) ']","(46.207367, 6.1452943)"
64,5.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882060.0,A Night with Gel Abril, 14 October 2016 ,['Gel Abril'],"(46.207367, 6.1452943)"
65,6.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",887658.0,Warehouse 22, 08 October 2016 ,['VAlpen aka Dachshund & Dave The Hustler (Clapper)'],"(46.207367, 6.1452943)"
66,7.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",887656.0,Baby Boa Invite - Watergate Berlin, 07 October 2016 ,"['Stassy (Watergate Records)', 'Paul Eg (KMS Records', ' Time Has Changed)', ' Minimo Imprint']","(46.207367, 6.1452943)"
67,8.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",885939.0,"Empirical X Serialism with Azimute, Lad & Garance", 01 October 2016 ,"['Azimute', 'Garance', 'LAD']","(46.207367, 6.1452943)"
68,9.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882023.0,Fantastic Friends, 30 September 2016 ,"['Nicolas Duvoisin ', 'Gel Abril ']","(46.207367, 6.1452943)"
69,10.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882022.0,Black Russian, 24 September 2016 ,"['Ki.Mi. ', 'DJ Dub ']","(46.207367, 6.1452943)"
70,11.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882021.0,From Berlin with Love, 23 September 2016 ,"['Byzance', 'Magit Cacoon']","(46.207367, 6.1452943)"
71,12.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882020.0,After The Afterwork - La Chambre Tv Showcase, 22 September 2016 ,"['Dany Movida (La Chambre)', 'Daniel Branco (La Cmabre)']","(46.207367, 6.1452943)"
72,13.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",879560.0,The Big Nite, 17 September 2016 ,"['TomTeeT ', 'Paul Eg', 'Wehbba ']","(46.207367, 6.1452943)"
73,14.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",879558.0,Warehouse 22, 16 September 2016 ,['VAlpen (aka Dachshund & Dave The Hustler)'],"(46.207367, 6.1452943)"
74,15.0,103014.0, Baby Boa,"22 rue Cendrier, Geneva",877821.0,Café D'Anvers On Tour, 10 September 2016 ,"['', ""Flapjackers (Café D'Anvers)"", ""Smos (Café D'Anvers)""]","(46.207367, 6.1452943)"
75,0.0,103024.0, Ancienne Gare Café,"Esplanade de l'ancienne gare, 1700 Fribourg",702111.0,Chris Ahn's 4AM Mixtape - Ep. 11, 14 February 2015 ,['Chris Ahn'],"(46.80158429999999, 7.150254899999998)"
76,0.0,103397.0, Carve,"Rue de Médran 70, 1936 Bagnes",705437.0,#Whosintown, 25 April 2015 ,['Oliver Dollar'],"(46.0928899, 7.233999)"
77,0.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",889029.0,Sunday Rave, 23 October 2016 ,['James Mc Hale'],"(46.9400007, 7.4405895)"
78,1.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",875533.0,Sunday Rave, 18 September 2016 ,"['James Mc Hale', ' Romar']","(46.9400007, 7.4405895)"
79,2.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",874069.0,Playground Matinée , 11 September 2016 ,"[' Lesnicar', 'Chad Andrew', ' ?!']","(46.9400007, 7.4405895)"
80,3.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",846810.0,Sunday Rave, 19 June 2016 ,['James Mc Hale'],"(46.9400007, 7.4405895)"
81,4.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",788549.0,Sunday Rave with Cesar Merveille, 28 February 2016 ,"['Jame Mc Hale', 'Cesar Merveille']","(46.9400007, 7.4405895)"
82,5.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",788544.0,Sunday Rave with Doubtingthomas Live, 31 January 2016 ,"['DoubtingThomas  (live)', 'Jame McHale']","(46.9400007, 7.4405895)"
83,6.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",836165.0,Sunday Rave, 10 January 2016 ,"[' James Mc Hale', 'Priku']","(46.9400007, 7.4405895)"
84,7.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",761930.0,Sunday Rave with Andrey Pushkarev, 04 October 2015 ,"['James Mc Hale', 'Andrey Pushkarev']","(46.9400007, 7.4405895)"
85,8.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",835580.0,Playground Matinée, 05 July 2015 ,"[' Purpurea', 'James Mc Hale', ' Adva']","(46.9400007, 7.4405895)"
86,9.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",720128.0,Playground Matinée, 24 May 2015 ,"['Sandro Kuhne', ' DJ D']","(46.9400007, 7.4405895)"
87,10.0,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",840218.0,Sunday Rav, 22 March 2015 ,"[' Adva', ' James Mc Hale', ' Der Dirigent', ' Dan Noel', ' Purpurea', "" Jam' On"", 'Yaroslav Lenzyak']","(46.9400007, 7.4405895)"
88,0.0,105462.0, Blue-Night Club,"CC de Meyrin, Avenue de Feuillasse 24, 1217 Meyrin",724486.0,Totally House, 30 May 2015 ,"['Jerome Ferra', ' Marco Silva']","(46.231973, 6.082154999999999)"
89,0.0,105748.0, KKL Lucerne,"Europaplatz 1, 6005 Luzern",726995.0,Kraftwerk 3D Konzert, 17 November 2015 ,['Kraftwerk'],"(47.05031959999999, 8.3118311)"
90,0.0,107332.0, Le Pacha,"Rue du Prado 2, 3963 Crans-Montana",740666.0,El Pacha De Crans-Montana, 29 July 2015 ,"['Enzo""Mr.Trend""Pianzola']","(46.3054204, 7.4673261)"
91,1.0,107332.0, Le Pacha,"Rue du Prado 2, 3963 Crans-Montana",735483.0,Summer 2015 Dj Resident, 16 July 2015 ,['MR.TREND'],"(46.3054204, 7.4673261)"
92,0.0,107606.0, Gartenbad Bachgraben,"Belforterstrasse 135, 4055 Basel",743281.0,White Pool Party - Open Air Festival, 08 August 2015 ,"['JOHNY BLAZE', 'FABIAN BINKERT', 'NINETOES', 'MARQUE AUREL & MUSIC P', 'Mike Kay', 'OLIVER K', 'LUIS RODRIGUES', 'ANDREW THE GRAND', 'FRED LICCI', 'OTIST RIDDIM', 'DANIEL BROESECKE']","(47.563468, 7.5580646)"
93,0.0,107634.0, Die Cafete,"Neubrückstrasse 8, 3012 Bern",811545.0,100% Wax! pt 2, 12 March 2016 ,"['', 'Special Guest: Mia Kaltes (finefood records)', ' Markus haZe (save the VINYL!)', ' Intro by Meschuggo']","(46.9529304, 7.440377599999999)"
94,1.0,107634.0, Die Cafete,"Neubrückstrasse 8, 3012 Bern",761680.0,In der Kiste, 16 October 2015 ,"[' Sanmon (live set/spiegelkiste)', ' Die Kistenkerle', 'Peter Szanto (mischkultur)']","(46.9529304, 7.440377599999999)"
95,2.0,107634.0, Die Cafete,"Neubrückstrasse 8, 3012 Bern",743478.0,Bonafide3000, 28 August 2015 ,['Bonafide 3000 [ISR] live. Support: FEA Soundsytem [BE] (Electro Jump / Electro House / Complextro)\t'],"(46.9529304, 7.440377599999999)"
96,0.0,108358.0, Union Konzertsaal,"Klybeckstrasse 95, 4057 Basel",759992.0,Rio Wolta & Delorian Cloud Fire , 15 October 2015 ,"['Rio Wolta', ' Delorian Cloud Fire']","(47.5689078, 7.5901831)"
97,0.0,108390.0, Grenzwert,"Rheingasse 17, 4058 Basel",801130.0,Friday Night, 05 February 2016 ,['T-Bird'],"(47.56043529999999, 7.591885999999999)"
98,1.0,108390.0, Grenzwert,"Rheingasse 17, 4058 Basel",750212.0,Ekstra: Stefan Goldmann & Neevo, 12 September 2015 ,"['Neevo', ' Perlon - Berlin)', 'Stefan Goldmann (Macro']","(47.56043529999999, 7.591885999999999)"
99,0.0,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",701698.0,MTP 21, 30 May 2015 ,"[' Actamin', ' Madben', 'Philip Bader', ' Eli Verveine', ' Adolpho & Franky']","(47.36791239999999, 7.1652866)"
100,1.0,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",597694.0,MTP 20 - Nôze - Azimute aka Quenum & Cesare vs Disorder - Masaya - Leo - Dacid, 31 May 2014 ,"['Azimute aka Quenum & Cesare vs Disorder (Serialism)', 'Masaya (Mina Records)', 'Leo (Knockout / Bass Warriors)', 'Nôze (live) (Circus Company / Get Physical)', 'Dacid']","(47.36791239999999, 7.1652866)"
101,2.0,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",155194.0,Mtp 17, 05 June 2010 ,"['Floor 2 : Miss Flora', ' Darko Stronqvist', ' Joyce Muniz', ' Konpiuta', ' Yan & Dan', ' D-Andy vs T-Rony', 'Floor 1 : Shrubbn!!', ' Housemeister', ' Skizofred', ' Copains Sauvages']","(47.36791239999999, 7.1652866)"
102,3.0,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",112785.0,Mtp 16, 05 September 2009 ,"['', 'Ryan Hawkin', 'Main Floor :', 'Dr. Fad-R', 'Antislash ( live )', 'Chic Miniature aka Guillaume & The Coutu-Dumonts & Ernesto Ferreyra ( live )', 'Mike Shannon']","(47.36791239999999, 7.1652866)"
103,4.0,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",53465.0,Mtp 13 at Fours-À-Chaux, 07 June 2008 ,"['', 'Ramon Lorenzo', 'Dachshund ( live )', 'Léonard de Léonard ( live ) ', 'Main Floor : ', 'G Work', 'Chris de Luca vs Phon.o ', 'Daria', '2nd Floor : ', 'Edivad', 'Swit Honey', 'Ki-Yota']","(47.36791239999999, 7.1652866)"
104,0.0,108881.0, Klangfabrik,"Inseliquai 12, 6005 Luzern",765070.0,Deep ibz presents #Thinkdeep with Noir & Nico Morano, 28 November 2015 ,"['Noir', 'Nico Morano', 'Skaos', 'Perry Pierce & Doncivico', 'Sayan Sobuth']","(47.04823260000001, 8.314183600000002)"
105,1.0,108881.0, Klangfabrik,"Inseliquai 12, 6005 Luzern",754432.0,Franco Bianco, 26 September 2015 ,"['Franco Bianco (live) + (dj set)', 'Shabba', 'Dead As Disco', 'Nabin']","(47.04823260000001, 8.314183600000002)"
106,0.0,109117.0, Satrs - The Club,"Binningerstrasse 7, 4051 Basel",757032.0,Pure Bass Of Progressive Feat. Symphonix Live, 19 September 2015 ,"[' Jaso LIVE', 'Symphonix LIVE', ' Kufanya', ' Oli Allen', ' Abstract', ' GetBuzz']","(47.5506103, 7.586531099999999)"
107,0.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",809405.0,Black Disney, 04 March 2016 ,"[' CUT', ' JOHNNY QUEST', ' Claude Laurier', ' Los Wenamigos', ' MARC BENZ', 'Adolpho & Franky']","(46.99246949999999, 6.9302771)"
108,1.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",779541.0,Fantastic Friends Party, 04 December 2015 ,"['', 'Fantastic Friends - Highgrade - Metroline Limited', 'LA MINE EXPRESS (Neuchâtel)', 'Nicolas Duvoisin (Lausanne)']","(46.99246949999999, 6.9302771)"
109,2.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",771849.0,Main Main Music Showcase / Para - Gold Club /, 14 November 2015 ,"['NUKEM ', 'Martelli', 'Bfly Steiner ']","(46.99246949999999, 6.9302771)"
110,3.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",844562.0,Para presents James Mc Hale, 13 November 2015 ,"['James Mc Hale', ' Extrastunden']","(46.99246949999999, 6.9302771)"
111,4.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",767991.0,Zarata Showcase , 17 October 2015 ,"['Mattoo', 'Steiner', 'DoubtingThomas  (live)', 'Bfly']","(46.99246949999999, 6.9302771)"
112,5.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",561051.0,Answer Night, 01 February 2014 ,"[' Desolat', ' Moonharbour )', 'AGENT ( Cocoon', 'Juliano Lopez ']","(46.99246949999999, 6.9302771)"
113,6.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",555236.0,Answer Night, 25 January 2014 ,"['', 'Oram Modular ( Weetamix', ' Silencio', ' ZOO )', 'Juliano Lopez ( ANswer )', 'Greg la Brelle ( La Ruche )']","(46.99246949999999, 6.9302771)"
114,7.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",535742.0,RA.PU B2B Nekow & Extrastunden, 09 November 2013 ,"['RA.PU B2B Nekow', 'EXTRASTUNDEN JONATHAN SOLO']","(46.99246949999999, 6.9302771)"
115,8.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",413765.0,David Torr - Gold, 02 November 2012 ,['David Torr'],"(46.99246949999999, 6.9302771)"
116,9.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",401552.0,Freitag Limited Artists present, 21 September 2012 ,"['LEE - O ', 'TIVE', 'Angelo B']","(46.99246949999999, 6.9302771)"
117,10.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",349857.0,Mature Music Night, 12 May 2012 ,"['David Durango', ' Nelson De Jesus']","(46.99246949999999, 6.9302771)"
118,11.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",356476.0,Finefood Party Meet Berlin, 04 May 2012 ,"['Mia Kaltes | Finefood Records | Switzerland', 'Benjamin Fehr | Catenaccio - Foundsound - Finefood Records | Berlin', 'Ryan Hawkin (live) | Finefood Records| Switzerland']","(46.99246949999999, 6.9302771)"
119,12.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",364988.0,House Music Revival, 28 April 2012 ,"['Mirax', 'Michael Fate', 'Jay Mas']","(46.99246949999999, 6.9302771)"
120,13.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",349806.0,"Tek It with Memnok, Tiari and Tive At Para Club Neuchâtel", 23 March 2012 ,"[' USA) Live ', 'Memnok (HEX', ' Fourth Kind', 'TIVE (Finefoodrecords', 'Tiari (Genesa rec.', ' Divided Rec', ' USA) Live', ' Reloading rec.', ' CH) (dj set)']","(46.99246949999999, 6.9302771)"
121,14.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",330130.0,Finefood Party, 02 March 2012 ,"['Ryan Hawkin & Konpiuta  (live)', 'TIVE']","(46.99246949999999, 6.9302771)"
122,15.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",299257.0,237 Family Night, 07 October 2011 ,"['Gregorythme  (live)', 'Ghetto Po', 'Miguel']","(46.99246949999999, 6.9302771)"
123,16.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",297845.0,Family Night, 03 October 2011 ,"['Ghetto Po ', 'Miguel', 'Gregorythme ']","(46.99246949999999, 6.9302771)"
124,17.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",269849.0,237 Records Showcase, 08 July 2011 ,"[""KONPIUTA'LIVE"", 'GHETTO PO', 'SIMON EFFECT']","(46.99246949999999, 6.9302771)"
125,18.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",231466.0,The Cruzaders Club, 16 April 2011 ,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
126,19.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",204406.0,The Cruzaders Club (Neuchâtel - Ch), 27 November 2010 ,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
127,20.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",172272.0,The Cruzaders At Para Club, 18 September 2010 ,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
128,21.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",259318.0,Voices Quality, 11 September 2010 ,"['Dineo', 'Franck C']","(46.99246949999999, 6.9302771)"
129,22.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",186785.0,Essential House Session, 27 August 2010 ,"['G!L Everest', ""M'arcos""]","(46.99246949999999, 6.9302771)"
130,23.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",147816.0,The Cruzaders At Para Club (Neuchâtel - Ch), 29 May 2010 ,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
131,24.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",259325.0,House Night with Eddie Thoneick, 23 January 2010 ,"['', 'Eddie Thoneick', 'Intro by: Rocca & Dineo']","(46.99246949999999, 6.9302771)"
132,25.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",130837.0,The Cruzaders At Para Club (Neuchâtel - Ch), 16 January 2010 ,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
133,26.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",129208.0,Shove Dojo, 11 December 2009 ,"['Noir', ' Edgar Jack', ' Dan Welton']","(46.99246949999999, 6.9302771)"
134,27.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",127678.0,"Audiotek with M.A.N.D.Y. (Get Physiacl Music, Berlin)", 27 November 2009 ,"['M.A.N.D.Y. - Patrick (Get Physical Music | Berlin)', ' ', 'Luca de Grandis (audiotheque.ch | Bern)', 'JD Hakulinen']","(46.99246949999999, 6.9302771)"
135,28.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",259512.0,Pin Up with Enzo Di Caprio, 29 August 2009 ,"['Dineo', 'Enzo di Caprio']","(46.99246949999999, 6.9302771)"
136,29.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",102266.0,Le Noir & Laurent Charbon, 12 June 2009 ,"['Le Noir (ZH', ' Club Q)', 'Laurent Charbon (Night Drive Music)']","(46.99246949999999, 6.9302771)"
137,30.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",101647.0,Shove Dojo with Dan Welton & Edgar Jack, 06 June 2009 ,"['Edgar Jack', ' Dan Welton']","(46.99246949999999, 6.9302771)"
138,31.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",96043.0,Shove Dojo Club with Stimming -Live, 23 May 2009 ,"[' Edgar Jack', 'Stimming', ' Dan Welton']","(46.99246949999999, 6.9302771)"
139,32.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",131414.0,"Audiotek with Federico Molinari (Oslo Records, Frankfurt)", 08 May 2009 ,"['Huazee', 'Federico Molinari', 'Marco da Mata']","(46.99246949999999, 6.9302771)"
140,33.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",91103.0,Shove Dojo with Shonky, 18 April 2009 ,"[' Contexterrior', ' Crosstown Rebels/FR)', ' Dan Welton and Edgar Jack', ""Shonky (Freak n'Chic""]","(46.99246949999999, 6.9302771)"
141,34.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",85053.0,Laurent Charbon, 28 March 2009 ,['Laurent Charbon'],"(46.99246949999999, 6.9302771)"
142,35.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",87798.0,Shove Dojo, 21 March 2009 ,"[' Edgar Jack and Marrocco', 'Dan Welton']","(46.99246949999999, 6.9302771)"
143,36.0,10951.0, Para,"Terraux 7; 2000, Neuchâtel",131413.0,"Audiotek with Jamie Jones (Crosstown Rebels, London)", 06 March 2009 ,"['Jamie Jones', 'Boris Why', 'JD Hakulinen']","(46.99246949999999, 6.9302771)"
