,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
613,Jason Brown,"['broadway', 'hollywood', 'show tunes']",,,,
614,Dr. Lonnie Smith,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'soul jazz']",,,,
615,Joe Dyson,None,,,,
616,Dorit Chrysler,"['bow pop', 'laboratorio']",,,,
617,Juliane Banse,None,,,,
618,Sabine Meyer,"['clarinet', 'classical performance', 'orchestral']",,,,
619,Aleksandar Madzar,None,,,,
620,Ariel Pink,None,,,,
621,Emmanuel Pahud,"['classical flute', 'classical performance']",,,,
622,Jeff Turner Band,None,,,,
623,Miss Kenichi,None,,,,
624,The Preatures,"['australian alternative rock', 'deep australian indie']",,,,
625,Tom Lüneburger,None,,,,
626,Lilabungalow,None,,,,
627,René Kolditz,None,,,,
628,David Bönsch,None,,,,
629,Désirée Pousaz,None,,,,
630,Vreni Rotzer,None,,,,
631,Fíona-Aileen Kraege,None,,,,
632,Eva Lüthi,None,,,,
633,Matteo Burci,None,,,,
634,Sakura Kindynis,None,,,,
635,Bernhard Röthlisberger,None,,,,
636,Gabor Horváth,None,,,,
637,Heidrun Wirth-Metzler,None,,,,
638,Anja Röhn,None,,,,
639,Patrizia Pacozzi,None,,,,
640,Katrin Burger,None,,,,
641,Begleitung: Werner Schaffitz,None,,,,
642,Vladimir Guryanov,None,,,,
643,Cosetta Ponte,None,,,,
644,Ferdinado Vietti,None,,,,
645,Andrey Smirnov,None,,,,
646,Ewa Wolak,None,,,,
647,Markus Eiche,None,,,,
648,L. Kiepenheuer,None,,,,
649,J. Scherrer,None,,,,
650,A. Powischer,None,,,,
651,L. Weiss,None,,,,
652,J. Pilgram,None,,,,
653,Marisa Waldburger,None,,,,
654,Marc Bätscher,None,,,,
655,Ursula Hächler,None,,,,
656,Jason Paul Peterson,None,,,,
657,Marina Yakovleva,None,,,,
658,Michail Yakovlev,None,,,,
659,Aranka Stimec,None,,,,
660,Ellen Mross,None,,,,
661,Toni Lauper,None,,,,
662,Dirk Lenz,None,,,,
663,Chelsea Grin,"['death core', 'melodic metalcore', 'metalcore', 'pixie', 'screamo']",,,,
664,Veil Of Maya,"['death core', 'djent', 'mathcore', 'melodic metalcore', 'metalcore', 'rap metal', 'screamo']",,,,
665,Black Tongue,['death core'],,,,
666,Oceans Ate Alaska,"['death core', 'metalcore', 'pixie', 'post-post-hardcore', 'post-screamo', 'screamo']",,,,
667,Eric Alexander,"['contemporary post-bop', 'hard bop']",,,,
668,Helmut Kagerer,None,,,,
669,Olivier Hutman,None,,,,
670,Viktor Nyberg,None,,,,
671,Bernd Reiter,None,,,,
672,Vincent Peirani,None,,,,
673,Emile Parisien,None,,,,
674,Julien Herné,None,,,,
675,Yoann Serra,None,,,,
676,Tony Paeleman,None,,,,
677,Kool Savas,"['deep german hip hop', 'german hip hop', 'turkish hip hop']",,,,
678,Saint Motel,"['folk-pop', 'indie pop', 'indie poptimism', 'indietronica', 'la indie', 'shimmer pop']",,,,
679,Gerry Hemingway,['tzadik'],,,,
680,Andreas Jost,None,,,,
681,Dela Hüttner,None,,,,
682,Ingrid Alexandre,None,,,,
683,Michael Feyfar,None,,,,
684,Chasper-Curò Mani,None,,,,
685,Rebeka Rusó,None,,,,
686,Juán Sebastián Lima,None,,,,
687,Stone Love Movement,None,,,,
688,DJs Quarion,None,,,,
689,Sarah Kollé,None,,,,
690,Cameron Carpenter,['classical organ'],,,,
691,,None,,,,
692,Elisabeth Kufferath,None,,,,
693,Hanna Weinmeister,None,,,,
694,Tanja Tetzlaff,None,,,,
695,Ohad Talmor,None,,,,
696,Dan Weiss,None,,,,
697,Ekaterina Kofanova,None,,,,
698,Reto Suhner,None,,,,
699,Thomas Lüscher,None,,,,
700,Cristina López,None,,,,
701,Yadira Ferrer,None,,,,
702,Marc López,None,,,,
703,Juan Manuel Gómez,None,,,,
704,Pablo Gómez,None,,,,
705,Carlos Cuenca,None,,,,
706,Digable Planets,"['alternative hip hop', 'east coast hip hop', 'funk', 'hardcore hip hop', 'hip hop', 'neo soul', 'turntablism']",,,,
707,The Quireboys,"['glam metal', 'hard rock', 'heavy christmas', 'rock', 'sleaze rock']",,,,
708,Kaspar Rast,None,,,,
709,Thomy Jordi,None,,,,
710,Sha,['hollywood'],,,,
711,The Slow Show,"['chamber pop', 'indie anthem-folk', 'indie folk']",,,,
712,Annihilator,"['death core', 'melodic metalcore']",,,,
713,Andy Scherrer,None,,,,
714,Jean-Paul Brodbeck,None,,,,
715,Fabian Gisler,None,,,,
716,Claudio Strüby,None,,,,
717,Bernhoft,"['norwegian indie', 'norwegian pop', 'norwegian rock']",,,,
718,Adrian Younge,['soul'],,,,
719,Loren Oden,None,,,,
720,Jack Waterson,None,,,,
721,Alfredo Fratti,None,,,,
722,C. E. Garcia,None,,,,
723,David Henderson,None,,,,
724,Benjamin Folke Thomas,None,,,,
725,Daniel Bisig,None,,,,
726,Charlotte Nachtsheim,None,,,,
727,Stefan Kahle,None,,,,
728,Babette Mondry,None,,,,
729,Azad,None,,,,
730,Pekka Kuusisto,None,,,,
731,Popa Chubby,"['blues-rock', 'british blues', 'country blues', 'electric blues', 'louisiana blues', 'memphis blues', 'modern blues', 'power blues-rock', 'soul blues', 'swamp blues', 'texas blues']",,,,
732,Animals and Friends,None,,,,
733,Alberta Cross,['stomp and holler'],,,,
734,Folly & The Hunter,['indie anthem-folk'],,,,
735,Stephen Simmons,None,,,,
736,Dream On Dreamer,"['metalcore', 'post-screamo', 'screamo']",,,,
737,Taped,None,,,,
738,Raphael Loher,None,,,,
739,Gabriele Mirabassi,"['clarinet', 'italian jazz']",,,,
740,Roberto  Taufic,None,,,,
741,Cristina Renzetti,None,,,,
742,Isolation Berlin,['german indie'],,,,
743,Julian Prégardien,None,,,,
744,Nils Fischer,None,,,,
745,David Koch,None,,,,
746,Samuel Huwyler,None,,,,
747,Dominik Mahnig,None,,,,
748,David Sanborn,"['jazz christmas', 'jazz funk', 'jazz fusion', 'smooth jazz']",,,,
749,Christian Mc Bride,None,,,,
750,Christian Sands,None,,,,
751,Ulysses Owens,None,,,,
752,Madison Violet,None,,,,
753,Ulrike Mayer-Spohn,None,,,,
754,Javier Hagen,None,,,,
755,Luca Sisera,None,,,,
756,Lukas Wyss,None,,,,
757,Ricardo Fiuza,None,,,,
758,Marco Lobo,None,,,,
759,Gauthier Toux,None,,,,
760,Kenneth Dahl Knudsen,None,,,,
761,Maxence Sibille,None,,,,
762,Tildon Krautz,None,,,,
763,Mild High Club,"['chillwave', 'freak folk', 'garage psych', 'indie garage rock', 'indietronica', 'neo-psychedelic', 'noise pop', 'preverb']",,,,
764,Minor Victories,"['alt-indie rock', 'chamber psych', 'dream pop', 'garage psych', 'nu gaze', 'shoegaze']",,,,
765,Vesuvio Solo,['preverb'],,,,
766,Promise Keeper,None,,,,
767,Arata Yumi,None,,,,
768,Sportfreunde Stiller,"['deep german pop rock', 'german hip hop', 'german pop']",,,,
769,Hoodie Allen,"['pop rap', 'rap', 'teen pop', 'underground pop rap']",,,,
770,Lonely the Brave,"['alt-indie rock', 'british alternative rock']",,,,
771,Morgan Delt,"['chamber psych', 'freak folk', 'garage psych', 'indie garage rock', 'neo-psychedelic', 'new weird america', 'noise pop', 'nu gaze', 'preverb', 'space rock']",,,,
772,The Oscillation,['psych gaze'],,,,
773,Uncanny Valley,['mashup'],,,,
774,Half Moon Run,"['canadian indie', 'folk-pop', 'indie anthem-folk', 'indie folk', 'shimmer pop']",,,,
775,Rudolf Koelman,None,,,,
776,Crows,"['alternative rock', 'mellow gold', 'neo mellow', 'pop rock', 'post-grunge', 'rock', 'singer-songwriter']",,,,
777,Edgarville,None,,,,
778,Anaemia,['unblack metal'],,,,
779,Jaako Eino Kalevi,None,,,,
780,Flying Horseman,['belgian rock'],,,,
781,Braziliers,None,,,,
782,Ropoporose,['french indietronica'],,,,
783,Werner und Company,None,,,,
784,Oh Wonder,"['indie poptimism', 'pop']",,,,
785,Fil Bo Riva,None,,,,
786,The Dixie Ticklers,None,,,,
787,The Dixie Company,None,,,,
788,Dixie Ticklers,None,,,,
789,Patricia Kopatchinskaja,['violin'],,,,
790,Polina Leschenko,None,,,,
791,Rafael Schilt,None,,,,
792,Tobias Pfister,None,,,,
793,Alexander Seidel,None,,,,
794,Stanley Clark,['jazz fusion'],,,,
795,Wassil Christov,None,,,,
796,Vicente Climent Calatayud,None,,,,
797,Justin Clark,None,,,,
798,Benjamin Jacob Green,None,,,,
799,Daniel Schädeli,None,,,,
800,Daniel Moos,None,,,,
801,Aldo Bertolo,None,,,,
802,Ramtin Ghazavi,None,,,,
803,Niclas Oettermann,None,,,,
804,Moderation: Daniel Moos,None,,,,
805,Peter Aebersold,None,,,,
806,Dominik Wyss,None,,,,
807,Dominik Eichenberger,None,,,,
808,Nik Hasler,None,,,,
809,Dixie Company feat. Diane Davidson,None,,,,
810,Reinhold Friedrich,None,,,,
811,DJ Doug Shipton,None,,,,
812,Simon Wyrsch,None,,,,
813,Dario Bianchin,None,,,,
814,Uli Heinzler,None,,,,
815,Robert Mark,None,,,,
816,Vesselina Kasarova,['opera'],,,,
817,Iryna Krasnovska,None,,,,
818,Giovanni Bellucci,None,,,,
819,Nicola Mosca,None,,,,
820,conductor: Fazil Say,None,,,,
821,Leitung und Werke von Fazil Say,None,,,,
822,Konzertmeister: Willi Zimmermann,None,,,,
823,Urs Walker,None,,,,
824,Mateusz Szcepkowski,None,,,,
825,David Schnee,None,,,,
826,Alex Jellici,None,,,,
827,Scott Hamilton,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'soul jazz', 'stride', 'vocal jazz']",,,,
828,Jürg Morgenthaler,None,,,,
829,Alessandro d'Episcopo,None,,,,
830,Christoph Sprenger,None,,,,
831,Alvaro Soler,None,,,,
832,Michael Grimm,None,,,,
833,Laith Al-Deen,"['deep german pop rock', 'german pop', 'german pop rock']",,,,
834,Shayna Steele,None,,,,
835,Mariann,None,,,,
836,Marcel,"['dance pop', 'deep pop r&b', 'indie r&b', 'r&b', 'slow game', 'urban contemporary']",,,,
837,Christine,"['metropopolis', 'shimmer pop', 'tropical house']",,,,
838,Ursula,"['acid jazz', 'big beat', 'electro swing', 'nu jazz', 'trip hop']",,,,
839,Nina Stiefel,None,,,,
840,Philipp Saner,None,,,,
841,John Mayall,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'british invasion', 'chicago blues', 'classic rock', 'country blues', 'delta blues', 'electric blues', 'folk rock', 'hard rock', 'jazz blues', 'memphis blues', 'modern blues', 'piedmont blues', 'psychedelic rock', 'rock', 'roots rock', 'soul blues', 'southern rock', 'swamp blues', 'texas blues', 'traditional blues']",,,,
842,Get Your Gun,['show tunes'],,,,
843,Fettes Brot,"['deep german pop rock', 'german hip hop', 'german pop', 'reggae fusion']",,,,
844,Roswitha,None,,,,
845,Mobb Deep,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",,,,
846,Lylit,['deep german pop rock'],,,,
847,Christiane Gnägi,None,,,,
848,Angela Köck,None,,,,
849,Hoffmaestro,"['swedish alternative rock', 'swedish hip hop', 'swedish idol pop', 'swedish indie rock', 'swedish pop', 'swedish reggae']",,,,
850,Eliane Elias Trio feat. Marc Johnson,None,,,,
851,Eliane Elias,"['adult standards', 'bossa nova', 'cabaret', 'cool jazz', 'vocal jazz']",,,,
852,Rubens de La Corte,None,,,,
853,Marc Johnson,['jazz fusion'],,,,
854,Rafael Barata,None,,,,
855,Markus Schönholzer,None,,,,
856,Robi Rüdisüli,None,,,,
857,King Pepe,None,,,,
858,Matto Kämpf,None,,,,
859,Marc Unternährer,None,,,,
860,Alexia Gardner,None,,,,
861,Beat Baumli,None,,,,
862,Kytes,['deep german pop rock'],,,,
863,Two Gallants,"['bay area indie', 'indie folk', 'stomp and holler']",,,,
864,Bodo Maier,None,,,,
865,Johannes Mielke,None,,,,
866,Naima Gürth,None,,,,
867,Severin Jenny,None,,,,
868,Laszlo Villanyi,None,,,,
869,Leprous,"['avantgarde metal', 'djent', 'jazz metal', 'norwegian metal', 'progressive metal']",,,,
870,Sphere,"['bass music', 'float house', 'fluxwork', 'future garage', 'intelligent dance music', 'mandible', 'microhouse', 'outsider house', 'wonky']",,,,
871,Rendevous Point,None,,,,
872,Mark Tenger,None,,,,
873,Lorenzo Petrocca,None,,,,
874,Elmar Kluth,None,,,,
875,Alberto Canonico,None,,,,
876,Edita Gruberova,"['deep opera', 'opera']",,,,
877,Rea Dubach,None,,,,
878,Nico Van Wersch,None,,,,
879,Lukas Rutzen,None,,,,
880,Wojtek Bajda,None,,,,
881,Utku Tavil,None,,,,
882,Tomasso Detesta,None,,,,
883,James Arthur,"['pop', 'talent show']",,,,
884,Cristian Lanza,None,,,,
885,Matthias Spillmann,None,,,,
886,Ronny Graupe,None,,,,
887,Julian Sartorius,None,,,,
888,Connan Mockasin,"['chillwave', 'dream pop', 'freak folk', 'indie garage rock', 'indie r&b', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'new weird america', 'nu gaze']",,,,
889,Cedric Gschwind,None,,,,
890,Jonas Windscheid,None,,,,
891,Daniel Mudrack,None,,,,
892,Ines Florin,None,,,,
893,Ralph Schön,None,,,,
894,Kelley Stoltz,"['bay area indie', 'freak folk', 'preverb']",,,,
895,Vera Kappeler,None,,,,
896,Madball,"['crossover thrash', 'groove metal', 'hardcore', 'punk', 'rap metal', 'rap rock', 'straight edge']",,,,
897,Terror,"['dance pop', 'indie poptimism', 'pop', 'post-teen pop', 'teen pop']",,,,
898,Comeback Kid,"['alternative emo', 'christian hardcore', 'hardcore', 'hardcore punk', 'melodic hardcore', 'melodic metalcore', 'metalcore', 'pop punk', 'post-hardcore', 'punk', 'screamo', 'skate punk', 'straight edge']",,,,
899,Your Demise,"['beatdown', 'metalcore', 'straight edge']",,,,
900,AYS,['chaotic hardcore'],,,,
901,The Setup,None,,,,
902,Gideon,None,,,,
903,support: Fathoms,None,,,,
904,Here Lies A Warning,None,,,,
905,Varvara Nepomnyashchaya,None,,,,
906,Brigitte Fournier,None,,,,
907,Rolf Romei,None,,,,
908,Daniel Lichti,None,,,,
909,Peter Hook & The Light,"['new wave', 'post-punk', 'uk post-punk']",,,,
910,The Lucky & Tamara Peterson Band,None,,,,
911,Lucky Peterson,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'chicago blues', 'country blues', 'electric blues', 'harmonica blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'modern blues', 'new orleans blues', 'power blues-rock', 'soul blues', 'swamp blues', 'texas blues', 'traditional blues']",,,,
912,Tamara Peterson,None,,,,
913,Shawn Kellerman,['power blues-rock'],,,,
914,Tim Waites,None,,,,
915,Raul Valdes,None,,,,
916,Kvelertak,"['black thrash', 'norwegian indie', 'norwegian metal', 'norwegian rock', 'sludge metal', 'stoner metal', 'stoner rock']",,,,
917,Truckfighters,"['garage rock', 'neo-psychedelic', 'psychedelic doom', 'retro metal', 'sludge metal', 'stoner metal', 'stoner rock']",,,,
918,El Doom & The Born Electric,None,,,,
919,Jeff Hamilton,None,,,,
920,Tamir Hendelman,['jazz composition'],,,,
921,Christoph Luty,None,,,,
922,-M-,None,,,,
923,Hauschka & Samuli Kosminen,None,,,,
924,Los Acuña,None,,,,
925,Vinicio Capossela,"['italian indie pop', 'italian pop']",,,,
926,Raúl Midón,['neo soul'],,,,
927,Micaela Grau Durán,None,,,,
928,Dominik Dolega,None,,,,
929,Anna Röser,None,,,,
930,Jo Flüeler,None,,,,
931,Faritamo Susi,None,,,,
932,Rishin Singh,None,,,,
933,Jason Kahn,"['electroacoustic improvisation', 'lowercase']",,,,
934,Paolo Thorsen-Nagel,None,,,,
935,Rainer Böhm,None,,,,
936,Arne Huber,None,,,,
937,Hermeto Pascoal & Group,None,,,,
938,Hermeto Pascoal,"['bossa nova', 'choro', 'forro', 'mpb', 'samba']",,,,
939,Aline Morena,None,,,,
940,Itiberê Zwarg,None,,,,
941,André Marques,None,,,,
942,Dario Meier,None,,,,
943,Mathieu Voisard,None,,,,
944,Benjamin Kieser,None,,,,
945,Pirmin Huber,None,,,,
946,Nino Wenger,None,,,,
947,Lukas Traxel,None,,,,
948,Lukas von Flüe,None,,,,
949,Samuel Leipold,None,,,,
950,Jessica Cabrales,None,,,,
951,Elina Bächlin,None,,,,
952,Julian Dillier,None,,,,
953,Lobosch Grüter,None,,,,
954,Carlo Menet,None,,,,
955,Glantaler Power Men,None,,,,
956,Jürg Ramspeck,None,,,,
957,Joel Reiff,None,,,,
958,Rolf Lyssy,None,,,,
959,Radu Lupu,"['classical performance', 'classical piano', 'orchestral']",,,,
960,Rocío Bolaños,None,,,,
961,Linda Jankowska,None,,,,
962,Emma Richards,None,,,,
963,Alice Purton,None,,,,
964,Kate Ledger,None,,,,
965,Mathias Weibel,None,,,,
966,Mario Huter,None,,,,
967,Rafael Becerra,None,,,,
968,Eva Nievergelt,None,,,,
969,Annette Schmucki,None,,,,
970,Martin Baschung,None,,,,
971,Sandro Vanetti,None,,,,
972,Jürg Amrein,None,,,,
973,Imad Barnieh,None,,,,
974,Ueli Berger,None,,,,
975,Felix Müller,None,,,,
976,Chaschper Kron,None,,,,
977,Johny Lippuner,None,,,,
978,Faruk Muslijevic,None,,,,
979,Dragan Pijetlovic,None,,,,
980,Rudy Pfister,None,,,,
981,Thomas Tavano,None,,,,
982,Andi Mötz,None,,,,
983,Teesy,"['deep german pop rock', 'german hip hop', 'german pop']",,,,
984,support: Lot,None,,,,
985,Zoot Woman,"['alternative dance', 'dance-punk', 'electroclash', 'indietronica', 'new rave', 'synthpop']",,,,
986,Robi Weber,None,,,,
987,Kalli Gerhards,None,,,,
988,Curt Treier,None,,,,
989,Patrick Bianco,None,,,,
990,Cléber Alves,None,,,,
991,Ricardo Fiúza,None,,,,
992,Fernando Paiva,None,,,,
993,The Blue Van,"['danish pop', 'garage rock']",,,,
994,Anna Maria,None,,,,
995,Annick Rody,None,,,,
996,Camille Stoll,None,,,,
997,Laurence Crevoisier,None,,,,
998,Sara Oswald,None,,,,
999,Motorama,"['dance-punk', 'deep gothic post-punk']",,,,
1000,Lilly Thornton,None,,,,
1001,Frank Heinz,None,,,,
1002,Ull Möck,None,,,,
1003,German Klaiber,None,,,,
1004,Elmar Frey,None,,,,
1005,My TV Is Dead,['belgian indie'],,,,
1006,Rökkurro,['icelandic pop'],,,,
1007,Moaning Cities,None,,,,
1008,Owen McCall,None,,,,
1009,Hansruedi  Fässler,None,,,,
1010,Kumath,None,,,,
1011,Chanaka,None,,,,
1012,Nimal,['zeuhl'],,,,
1013,Regina Domjan,None,,,,
1014,Daniel Zihlmann,None,,,,
1015,Robert Koller,None,,,,
1016,Anja Brezavscek,None,,,,
1017,Molly McDolan,None,,,,
1018,Christian Dierstein,None,,,,
1019,Nitrogods,None,,,,
1020,Guggevamps Überlingen,None,,,,
1021,Helmuth Luksch,None,,,,
1022,Julia Fischer,"['classical performance', 'classical piano', 'orchestral', 'violin']",,,,
1023,Igor Levit,"['classical performance', 'classical piano']",,,,
1024,Vanden Plas,"['german metal', 'neo classical metal', 'neo-progressive', 'power metal', 'progressive metal']",,,,
1025,Cock Sparrer,"['crossover thrash', 'hardcore', 'hardcore punk', 'oi', 'punk', 'ska', 'skate punk']",,,,
1026,Christoph Bösch,None,,,,
1027,Pilar Fontalba,None,,,,
1028,Toshiko Sakakibara,None,,,,
1029,Günter Wehinger,['classical flute'],,,,
1030,Walter Jauslin,None,,,,
1031,Michael Chylewski,None,,,,
1032,Christoph Mohler,None,,,,
1033,Big Daddy Wilson,['blues-rock guitar'],,,,
1034,Roberto Morbioli,None,,,,
1035,Cesare Nolli,None,,,,
1036,Paolo Legramandi,None,,,,
1037,Othella Dallas,None,,,,
1038,Alex Hendriksen,None,,,,
1039,Culcha Candela,"['deep german hip hop', 'deep german pop rock', 'german hip hop', 'german pop', 'german pop rock', 'pop house', 'reggae fusion']",,,,
1040,Pat Lämmle,None,,,,
1041,Chrigi Roffler,None,,,,
1042,Jürg Sidler,None,,,,
1043,Ben Zahler,None,,,,
1044,Thomas Baumgartner,None,,,,
1045,Fuzzgun,None,,,,
1046,The Capitols,"['chicago soul', 'memphis soul', 'motown', 'northern soul', 'southern soul']",,,,
1047,The Black Submarines,None,,,,
1048,Björn Meyer,None,,,,
1049,Simon Baumann,None,,,,
1050,Don Li,None,,,,
1051,DJs Bambounou,None,,,,
1052,French Fries,"['bass music', 'destroy techno', 'vapor house']",,,,
1053,: Ryan Leslie,"['alternative r&b', 'dance pop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",,,,
1054,Maja Oezmen,None,,,,
1055,Beat Oezmen,None,,,,
1056,Chvrches,"['alternative dance', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'pop', 'shimmer pop', 'synthpop', 'tropical house']",,,,
1057,Soak,['indie folk'],,,,
1058,Grand Magus,"['doom metal', 'folk metal', 'metal', 'nwobhm', 'power metal', 'progressive metal', 'retro metal', 'sludge metal', 'speed metal', 'stoner metal', 'stoner rock', 'swedish metal', 'thrash metal', 'viking metal']",,,,
1059,Audrey Horne,['norwegian rock'],,,,
1060,Zodiac,None,,,,
1061,The Vintage Caravan,None,,,,
1062,Guru Ganesha Band,None,,,,
1063,Christina Landshamer,None,,,,
1064,Maximilian Schmitt,None,,,,
1065,Rudolf Rosen,None,,,,
1066,Leonard Chew,None,,,,
1067,Irène Weis,None,,,,
1068,Raymond Caduff,None,,,,
1069,Alice in Wonderland,None,,,,
1070,The Bellamy Brothers,"['country', 'country rock', 'nashville sound', 'outlaw country', 'traditional country']",,,,
1071,Silvan Schmid,None,,,,
1072,Seraphim von Werra,None,,,,
1073,Sara Maurer,None,,,,
1074,Yves Raeber,None,,,,
1075,Faun,"['celtic', 'folk metal', 'medieval', 'medieval rock', 'neue deutsche harte']",,,,
1076,Ali Magomedov,None,,,,
1077,Svetlana Polyanskaya,None,,,,
1078,Franziska Andrea Heinzen,None,,,,
1079,Deathstars,"['cyber metal', 'gothic metal', 'gothic symphonic metal', 'industrial metal', 'industrial rock', 'melodic death metal', 'metal', 'neue deutsche harte', 'nu metal', 'power metal', 'symphonic metal']",,,,
