,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Location
34,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",329750.0,Das Lied Schläft In Der Maschine,2012-04-28,"[' Playlove', ' Beda', 'hypnorex (Sportbridgade Sparwasser)', ' Wandler']","(47.49477690000001, 8.717943900000002)"
35,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",232906.0,Das Lied Schläft In Der Maschine,2011-04-30,"['P.Bell', ' Beda', ' Idealist  (live)', ' Wicked Wilma']","(47.49477690000001, 8.717943900000002)"
36,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",107550.0,Trackproductions,2009-10-17,"[' Beda', 'Styro 2000', ' Goldoni']","(47.49477690000001, 8.717943900000002)"
37,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",86419.0,Das Lied Schläft In Der Maschine,2009-04-25,"[' Beda (DekaDance Zürich)', ' Marc Fuhrmann (Panthera Zürich)', 'Playlove (Engelreich München)', ' Mastra (Modularclub Bern)']","(47.49477690000001, 8.717943900000002)"
38,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",59625.0,Trackproductions,2008-09-27,"[' Beda', ' Rino', 'Live: Pitsch & Magnano', ' Fehlfunktion']","(47.49477690000001, 8.717943900000002)"
39,10242.0, Kraftfeld,"Lagerplatz 18; 8400, Winterthur",49625.0,Das Lied Schläft In Der Maschine,2008-05-03,"[' Beda (P45)', 'DJs Eli Verveine (scandal!)', ' Goldoni (Bitboutique)', ' Pochatz (Goldstaub)']","(47.49477690000001, 8.717943900000002)"
40,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",876620.0,Lamain X Meteorythm,2016-09-30,"['Caslau / Luke Haslau', 'Ikosa', 'Mafou', 'Mukuna', 'Clearvision', 'Ben Kaczor', 'Hund Koecket', 'Kombé']","(47.5431385, 7.620475900000002)"
41,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",880817.0,Cosmic Theory №5,2016-09-24,"['Garçon', 'Cepheì', 'Hfs Dub', 'Trauminic']","(47.5431385, 7.620475900000002)"
42,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",859506.0,4/4 Ten Years,2016-07-16,"['', 'Gabriel Pellicano aka DJ Pellicano', 'Kaschemme Basel', 'DJ STEEL', ' Mark Lamski', 'DJ:', 'Edward Classen aka EDI ""LE CHEF""', 'Drinks & Food:', 'Michel Mathis aka DJ Pun', 'Iyad El Qirinawi aka EL Q', 'Live:', 'BLACK TIGER Basel City (Official)', ' DJ Tray', ' Marc Hype ', ' DJ Moishe', 'Venti (Official)']","(47.5431385, 7.620475900000002)"
43,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",842072.0,Subotage Records Session Vol.6 // Tmsv,2016-05-28,"['', 'Radio Ghost Town // Basel (CH)', 'Timnah Sommerfeldt', 'Benjah', 'TMSV', 'Dubhead // Istein (GER)', 'Subotagerecords / Density Radio X // Basel (CH)', 'Zecher', 'Artikal / Black Box // NL']","(47.5431385, 7.620475900000002)"
44,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",792798.0,RBMA Night Basel with Kairo Is Koming & Krizzli,2016-01-29,"[' Krizzli', 'Kairo Is Koming']","(47.5431385, 7.620475900000002)"
45,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",785015.0,Subotage Records Session // Mala DMZ ,2016-01-23,"['Mala // Digital Mystikz (DMZ ) /// UK', 'Cutkachi // re:st // dubtopia /// Bern', 'Dj Montes // Goldfinger Brothers /// Basel', 'Zecher // Subotage Records // RadioX /// Basel']","(47.5431385, 7.620475900000002)"
46,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",772327.0,Avantgarde No7,2015-11-07,"[' Scott Kemp', ' Philippe', "" Deep 'n Dub"", 'Vinyl Speed Adjust']","(47.5431385, 7.620475900000002)"
47,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",752247.0,RP Boo 2015 Tour,2015-10-30,['RP Boo'],"(47.5431385, 7.620475900000002)"
48,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",742535.0,Bassic with Chaos In The CBD,2015-08-28,"[' Aust', 'Chaos In The CBD', ' Aware']","(47.5431385, 7.620475900000002)"
49,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",719650.0,Avantgarde No. 4 with Enzo Siragusa,2015-07-04,['Enzo Siragusa / Randall M / Chad Andrew / Hash Hendrex / Ferro / Kamran Sadeghi (live) '],"(47.5431385, 7.620475900000002)"
50,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",713368.0,"Spiracles, LES presenta DJ Fett Burger",2015-05-30,"['The Name Game', 'DJ Fett Burger', 'elias3O8']","(47.5431385, 7.620475900000002)"
51,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",715652.0,We Love at Kaschemme,2015-05-24,"['Danny Faber', 'Elrino', 'Ayhasca Ernesto']","(47.5431385, 7.620475900000002)"
52,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",718139.0,Fruitsaled with Teki Latex,2015-05-22,"[' B.O.M.', ' Larry King', ' Prop&Lean', ' Getting Any?', 'Teki Latex', ' Ostbahnhof']","(47.5431385, 7.620475900000002)"
53,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",697045.0,Avantgarde No. 3 with Bunte Bummler,2015-05-02,"['Bunte Bummler', ' Truce (aka Tolga Top & Max Albàn) ']","(47.5431385, 7.620475900000002)"
54,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",709662.0,ça Claque with Sinjin Hawke b2b Zora Jones,2015-04-24,"[' Zora Jones', 'Sinjin Hawke']","(47.5431385, 7.620475900000002)"
55,102435.0, Kaschemme Basel,"Muttenzerweg, 4052 Basel",699986.0,We Love Sunday x Avantgarde,2015-04-05,"['Roon', 'Lilith', 'Oliver K', 'Oscar Niczzo']","(47.5431385, 7.620475900000002)"
56,102484.0, Kunstgütli,"Stadtturmstrasse 17, 5400 Baden",697487.0,Frank Vespari,2015-04-03,['Frank Vespari '],"(47.47547309999999, 8.305713299999999)"
57,102770.0, Manzoni Bar,"Schützengasse 15, 8001 Zürich",700045.0,TU MI Piaci Party ,2015-03-24,"['Davix', 'Valerio Raponi']","(47.37653469999999, 8.539096499999998)"
58,102994.0, Icon Club,"Augustinerhof, 8001 Zürich",701838.0,Mucho Stylez,2015-05-09,"[""Gold N' Silver"", 'Mucho Stylez']","(47.3715053, 8.539776400000001)"
59,103014.0, Baby Boa,"22 rue Cendrier, Geneva",894785.0,The Big Nite,2016-10-29,"['P-Ben (KMS Records', 'Did Low (Helvet Underground) ', ' Elevated)', 'Paul Eg (KMS Records', ' Ovum', ' Time Has Changed)', ' Minimo Imprint']","(46.207367, 6.1452943)"
60,103014.0, Baby Boa,"22 rue Cendrier, Geneva",892387.0,Uk Heavyweight Champ,2016-10-22,"['Lee Webster (Gruuv', ' Time Has Changed) ', 'Jeff Swing (Plastic City)']","(46.207367, 6.1452943)"
61,103014.0, Baby Boa,"22 rue Cendrier, Geneva",892386.0,Girlz On Deckz,2016-10-21,"['Tanua (Neopren Records)', 'Puma (Les Arts Minis)']","(46.207367, 6.1452943)"
62,103014.0, Baby Boa,"22 rue Cendrier, Geneva",889630.0,Telephone Rose,2016-10-15,"['Lando (Clarisse Records) ', 'Central Rodeo (Chronovision Ibiza)']","(46.207367, 6.1452943)"
63,103014.0, Baby Boa,"22 rue Cendrier, Geneva",889628.0,Mind Trip,2016-10-14,"['Cab Drivers  (live) - (Highgrade', 'DJ Dub (Minimo Imprint)', ' Cabinet Records) ']","(46.207367, 6.1452943)"
64,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882060.0,A Night with Gel Abril,2016-10-14,['Gel Abril'],"(46.207367, 6.1452943)"
65,103014.0, Baby Boa,"22 rue Cendrier, Geneva",887658.0,Warehouse 22,2016-10-08,['VAlpen aka Dachshund & Dave The Hustler (Clapper)'],"(46.207367, 6.1452943)"
66,103014.0, Baby Boa,"22 rue Cendrier, Geneva",887656.0,Baby Boa Invite - Watergate Berlin,2016-10-07,"['Stassy (Watergate Records)', 'Paul Eg (KMS Records', ' Time Has Changed)', ' Minimo Imprint']","(46.207367, 6.1452943)"
67,103014.0, Baby Boa,"22 rue Cendrier, Geneva",885939.0,"Empirical X Serialism with Azimute, Lad & Garance",2016-10-01,"['Azimute', 'Garance', 'LAD']","(46.207367, 6.1452943)"
68,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882023.0,Fantastic Friends,2016-09-30,"['Nicolas Duvoisin ', 'Gel Abril ']","(46.207367, 6.1452943)"
69,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882022.0,Black Russian,2016-09-24,"['Ki.Mi. ', 'DJ Dub ']","(46.207367, 6.1452943)"
70,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882021.0,From Berlin with Love,2016-09-23,"['Byzance', 'Magit Cacoon']","(46.207367, 6.1452943)"
71,103014.0, Baby Boa,"22 rue Cendrier, Geneva",882020.0,After The Afterwork - La Chambre Tv Showcase,2016-09-22,"['Dany Movida (La Chambre)', 'Daniel Branco (La Cmabre)']","(46.207367, 6.1452943)"
72,103014.0, Baby Boa,"22 rue Cendrier, Geneva",879560.0,The Big Nite,2016-09-17,"['TomTeeT ', 'Paul Eg', 'Wehbba ']","(46.207367, 6.1452943)"
73,103014.0, Baby Boa,"22 rue Cendrier, Geneva",879558.0,Warehouse 22,2016-09-16,['VAlpen (aka Dachshund & Dave The Hustler)'],"(46.207367, 6.1452943)"
74,103014.0, Baby Boa,"22 rue Cendrier, Geneva",877821.0,Café D'Anvers On Tour,2016-09-10,"['', ""Flapjackers (Café D'Anvers)"", ""Smos (Café D'Anvers)""]","(46.207367, 6.1452943)"
75,103024.0, Ancienne Gare Café,"Esplanade de l'ancienne gare, 1700 Fribourg",702111.0,Chris Ahn's 4AM Mixtape - Ep. 11,2015-02-14,['Chris Ahn'],"(46.80158429999999, 7.150254899999998)"
76,103397.0, Carve,"Rue de Médran 70, 1936 Bagnes",705437.0,#Whosintown,2015-04-25,['Oliver Dollar'],"(46.0928899, 7.233999)"
77,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",889029.0,Sunday Rave,2016-10-23,['James Mc Hale'],"(46.9400007, 7.4405895)"
78,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",875533.0,Sunday Rave,2016-09-18,"['James Mc Hale', ' Romar']","(46.9400007, 7.4405895)"
79,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",874069.0,Playground Matinée ,2016-09-11,"[' Lesnicar', 'Chad Andrew', ' ?!']","(46.9400007, 7.4405895)"
80,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",846810.0,Sunday Rave,2016-06-19,['James Mc Hale'],"(46.9400007, 7.4405895)"
81,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",788549.0,Sunday Rave with Cesar Merveille,2016-02-28,"['Jame Mc Hale', 'Cesar Merveille']","(46.9400007, 7.4405895)"
82,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",788544.0,Sunday Rave with Doubtingthomas Live,2016-01-31,"['DoubtingThomas  (live)', 'Jame McHale']","(46.9400007, 7.4405895)"
83,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",836165.0,Sunday Rave,2016-01-10,"[' James Mc Hale', 'Priku']","(46.9400007, 7.4405895)"
84,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",761930.0,Sunday Rave with Andrey Pushkarev,2015-10-04,"['James Mc Hale', 'Andrey Pushkarev']","(46.9400007, 7.4405895)"
85,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",835580.0,Playground Matinée,2015-07-05,"[' Purpurea', 'James Mc Hale', ' Adva']","(46.9400007, 7.4405895)"
86,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",720128.0,Playground Matinée,2015-05-24,"['Sandro Kuhne', ' DJ D']","(46.9400007, 7.4405895)"
87,105018.0, Playground Lounge,"Sandrainstrasse 10, Bern",840218.0,Sunday Rav,2015-03-22,"[' Adva', ' James Mc Hale', ' Der Dirigent', ' Dan Noel', ' Purpurea', "" Jam' On"", 'Yaroslav Lenzyak']","(46.9400007, 7.4405895)"
88,105462.0, Blue-Night Club,"CC de Meyrin, Avenue de Feuillasse 24, 1217 Meyrin",724486.0,Totally House,2015-05-30,"['Jerome Ferra', ' Marco Silva']","(46.231973, 6.082154999999999)"
89,105748.0, KKL Lucerne,"Europaplatz 1, 6005 Luzern",726995.0,Kraftwerk 3D Konzert,2015-11-17,['Kraftwerk'],"(47.05031959999999, 8.3118311)"
90,107332.0, Le Pacha,"Rue du Prado 2, 3963 Crans-Montana",740666.0,El Pacha De Crans-Montana,2015-07-29,"['Enzo""Mr.Trend""Pianzola']","(46.3054204, 7.4673261)"
91,107332.0, Le Pacha,"Rue du Prado 2, 3963 Crans-Montana",735483.0,Summer 2015 Dj Resident,2015-07-16,['MR.TREND'],"(46.3054204, 7.4673261)"
92,107606.0, Gartenbad Bachgraben,"Belforterstrasse 135, 4055 Basel",743281.0,White Pool Party - Open Air Festival,2015-08-08,"['JOHNY BLAZE', 'FABIAN BINKERT', 'NINETOES', 'MARQUE AUREL & MUSIC P', 'Mike Kay', 'OLIVER K', 'LUIS RODRIGUES', 'ANDREW THE GRAND', 'FRED LICCI', 'OTIST RIDDIM', 'DANIEL BROESECKE']","(47.563468, 7.5580646)"
93,107634.0, Die Cafete,"Neubrückstrasse 8, 3012 Bern",811545.0,100% Wax! pt 2,2016-03-12,"['', 'Special Guest: Mia Kaltes (finefood records)', ' Markus haZe (save the VINYL!)', ' Intro by Meschuggo']","(46.9529304, 7.440377599999999)"
94,107634.0, Die Cafete,"Neubrückstrasse 8, 3012 Bern",761680.0,In der Kiste,2015-10-16,"[' Sanmon (live set/spiegelkiste)', ' Die Kistenkerle', 'Peter Szanto (mischkultur)']","(46.9529304, 7.440377599999999)"
95,107634.0, Die Cafete,"Neubrückstrasse 8, 3012 Bern",743478.0,Bonafide3000,2015-08-28,['Bonafide 3000 [ISR] live. Support: FEA Soundsytem [BE] (Electro Jump / Electro House / Complextro)\t'],"(46.9529304, 7.440377599999999)"
96,108358.0, Union Konzertsaal,"Klybeckstrasse 95, 4057 Basel",759992.0,Rio Wolta & Delorian Cloud Fire ,2015-10-15,"['Rio Wolta', ' Delorian Cloud Fire']","(47.5689078, 7.5901831)"
97,108390.0, Grenzwert,"Rheingasse 17, 4058 Basel",801130.0,Friday Night,2016-02-05,['T-Bird'],"(47.56043529999999, 7.591885999999999)"
98,108390.0, Grenzwert,"Rheingasse 17, 4058 Basel",750212.0,Ekstra: Stefan Goldmann & Neevo,2015-09-12,"['Neevo', ' Perlon - Berlin)', 'Stefan Goldmann (Macro']","(47.56043529999999, 7.591885999999999)"
99,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",701698.0,MTP 21,2015-05-30,"[' Actamin', ' Madben', 'Philip Bader', ' Eli Verveine', ' Adolpho & Franky']","(47.36791239999999, 7.1652866)"
100,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",597694.0,MTP 20 - Nôze - Azimute aka Quenum & Cesare vs Disorder - Masaya - Leo - Dacid,2014-05-31,"['Azimute aka Quenum & Cesare vs Disorder (Serialism)', 'Masaya (Mina Records)', 'Leo (Knockout / Bass Warriors)', 'Nôze (live) (Circus Company / Get Physical)', 'Dacid']","(47.36791239999999, 7.1652866)"
101,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",155194.0,Mtp 17,2010-06-05,"['Floor 2 : Miss Flora', ' Darko Stronqvist', ' Joyce Muniz', ' Konpiuta', ' Yan & Dan', ' D-Andy vs T-Rony', 'Floor 1 : Shrubbn!!', ' Housemeister', ' Skizofred', ' Copains Sauvages']","(47.36791239999999, 7.1652866)"
102,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",112785.0,Mtp 16,2009-09-05,"['', 'Ryan Hawkin', 'Main Floor :', 'Dr. Fad-R', 'Antislash ( live )', 'Chic Miniature aka Guillaume & The Coutu-Dumonts & Ernesto Ferreyra ( live )', 'Mike Shannon']","(47.36791239999999, 7.1652866)"
103,10847.0, Fours-À-Chaux,"Rue de la Gare; 2882, St. Ursanne",53465.0,Mtp 13 at Fours-À-Chaux,2008-06-07,"['', 'Ramon Lorenzo', 'Dachshund ( live )', 'Léonard de Léonard ( live ) ', 'Main Floor : ', 'G Work', 'Chris de Luca vs Phon.o ', 'Daria', '2nd Floor : ', 'Edivad', 'Swit Honey', 'Ki-Yota']","(47.36791239999999, 7.1652866)"
104,108881.0, Klangfabrik,"Inseliquai 12, 6005 Luzern",765070.0,Deep ibz presents #Thinkdeep with Noir & Nico Morano,2015-11-28,"['Noir', 'Nico Morano', 'Skaos', 'Perry Pierce & Doncivico', 'Sayan Sobuth']","(47.04823260000001, 8.314183600000002)"
105,108881.0, Klangfabrik,"Inseliquai 12, 6005 Luzern",754432.0,Franco Bianco,2015-09-26,"['Franco Bianco (live) + (dj set)', 'Shabba', 'Dead As Disco', 'Nabin']","(47.04823260000001, 8.314183600000002)"
106,109117.0, Satrs - The Club,"Binningerstrasse 7, 4051 Basel",757032.0,Pure Bass Of Progressive Feat. Symphonix Live,2015-09-19,"[' Jaso LIVE', 'Symphonix LIVE', ' Kufanya', ' Oli Allen', ' Abstract', ' GetBuzz']","(47.5506103, 7.586531099999999)"
107,10951.0, Para,"Terraux 7; 2000, Neuchâtel",809405.0,Black Disney,2016-03-04,"[' CUT', ' JOHNNY QUEST', ' Claude Laurier', ' Los Wenamigos', ' MARC BENZ', 'Adolpho & Franky']","(46.99246949999999, 6.9302771)"
108,10951.0, Para,"Terraux 7; 2000, Neuchâtel",779541.0,Fantastic Friends Party,2015-12-04,"['', 'Fantastic Friends - Highgrade - Metroline Limited', 'LA MINE EXPRESS (Neuchâtel)', 'Nicolas Duvoisin (Lausanne)']","(46.99246949999999, 6.9302771)"
109,10951.0, Para,"Terraux 7; 2000, Neuchâtel",771849.0,Main Main Music Showcase / Para - Gold Club /,2015-11-14,"['NUKEM ', 'Martelli', 'Bfly Steiner ']","(46.99246949999999, 6.9302771)"
110,10951.0, Para,"Terraux 7; 2000, Neuchâtel",844562.0,Para presents James Mc Hale,2015-11-13,"['James Mc Hale', ' Extrastunden']","(46.99246949999999, 6.9302771)"
111,10951.0, Para,"Terraux 7; 2000, Neuchâtel",767991.0,Zarata Showcase ,2015-10-17,"['Mattoo', 'Steiner', 'DoubtingThomas  (live)', 'Bfly']","(46.99246949999999, 6.9302771)"
112,10951.0, Para,"Terraux 7; 2000, Neuchâtel",561051.0,Answer Night,2014-02-01,"[' Desolat', ' Moonharbour )', 'AGENT ( Cocoon', 'Juliano Lopez ']","(46.99246949999999, 6.9302771)"
113,10951.0, Para,"Terraux 7; 2000, Neuchâtel",555236.0,Answer Night,2014-01-25,"['', 'Oram Modular ( Weetamix', ' Silencio', ' ZOO )', 'Juliano Lopez ( ANswer )', 'Greg la Brelle ( La Ruche )']","(46.99246949999999, 6.9302771)"
114,10951.0, Para,"Terraux 7; 2000, Neuchâtel",535742.0,RA.PU B2B Nekow & Extrastunden,2013-11-09,"['RA.PU B2B Nekow', 'EXTRASTUNDEN JONATHAN SOLO']","(46.99246949999999, 6.9302771)"
115,10951.0, Para,"Terraux 7; 2000, Neuchâtel",413765.0,David Torr - Gold,2012-11-02,['David Torr'],"(46.99246949999999, 6.9302771)"
116,10951.0, Para,"Terraux 7; 2000, Neuchâtel",401552.0,Freitag Limited Artists present,2012-09-21,"['LEE - O ', 'TIVE', 'Angelo B']","(46.99246949999999, 6.9302771)"
117,10951.0, Para,"Terraux 7; 2000, Neuchâtel",349857.0,Mature Music Night,2012-05-12,"['David Durango', ' Nelson De Jesus']","(46.99246949999999, 6.9302771)"
118,10951.0, Para,"Terraux 7; 2000, Neuchâtel",356476.0,Finefood Party Meet Berlin,2012-05-04,"['Mia Kaltes | Finefood Records | Switzerland', 'Benjamin Fehr | Catenaccio - Foundsound - Finefood Records | Berlin', 'Ryan Hawkin (live) | Finefood Records| Switzerland']","(46.99246949999999, 6.9302771)"
119,10951.0, Para,"Terraux 7; 2000, Neuchâtel",364988.0,House Music Revival,2012-04-28,"['Mirax', 'Michael Fate', 'Jay Mas']","(46.99246949999999, 6.9302771)"
120,10951.0, Para,"Terraux 7; 2000, Neuchâtel",349806.0,"Tek It with Memnok, Tiari and Tive At Para Club Neuchâtel",2012-03-23,"[' USA) Live ', 'Memnok (HEX', ' Fourth Kind', 'TIVE (Finefoodrecords', 'Tiari (Genesa rec.', ' Divided Rec', ' USA) Live', ' Reloading rec.', ' CH) (dj set)']","(46.99246949999999, 6.9302771)"
121,10951.0, Para,"Terraux 7; 2000, Neuchâtel",330130.0,Finefood Party,2012-03-02,"['Ryan Hawkin & Konpiuta  (live)', 'TIVE']","(46.99246949999999, 6.9302771)"
122,10951.0, Para,"Terraux 7; 2000, Neuchâtel",299257.0,237 Family Night,2011-10-07,"['Gregorythme  (live)', 'Ghetto Po', 'Miguel']","(46.99246949999999, 6.9302771)"
123,10951.0, Para,"Terraux 7; 2000, Neuchâtel",297845.0,Family Night,2011-10-03,"['Ghetto Po ', 'Miguel', 'Gregorythme ']","(46.99246949999999, 6.9302771)"
124,10951.0, Para,"Terraux 7; 2000, Neuchâtel",269849.0,237 Records Showcase,2011-07-08,"[""KONPIUTA'LIVE"", 'GHETTO PO', 'SIMON EFFECT']","(46.99246949999999, 6.9302771)"
125,10951.0, Para,"Terraux 7; 2000, Neuchâtel",231466.0,The Cruzaders Club,2011-04-16,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
126,10951.0, Para,"Terraux 7; 2000, Neuchâtel",204406.0,The Cruzaders Club (Neuchâtel - Ch),2010-11-27,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
127,10951.0, Para,"Terraux 7; 2000, Neuchâtel",172272.0,The Cruzaders At Para Club,2010-09-18,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
128,10951.0, Para,"Terraux 7; 2000, Neuchâtel",259318.0,Voices Quality,2010-09-11,"['Dineo', 'Franck C']","(46.99246949999999, 6.9302771)"
129,10951.0, Para,"Terraux 7; 2000, Neuchâtel",186785.0,Essential House Session,2010-08-27,"['G!L Everest', ""M'arcos""]","(46.99246949999999, 6.9302771)"
130,10951.0, Para,"Terraux 7; 2000, Neuchâtel",147816.0,The Cruzaders At Para Club (Neuchâtel - Ch),2010-05-29,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
131,10951.0, Para,"Terraux 7; 2000, Neuchâtel",259325.0,House Night with Eddie Thoneick,2010-01-23,"['', 'Eddie Thoneick', 'Intro by: Rocca & Dineo']","(46.99246949999999, 6.9302771)"
132,10951.0, Para,"Terraux 7; 2000, Neuchâtel",130837.0,The Cruzaders At Para Club (Neuchâtel - Ch),2010-01-16,['The Cruzaders'],"(46.99246949999999, 6.9302771)"
133,10951.0, Para,"Terraux 7; 2000, Neuchâtel",129208.0,Shove Dojo,2009-12-11,"['Noir', ' Edgar Jack', ' Dan Welton']","(46.99246949999999, 6.9302771)"
134,10951.0, Para,"Terraux 7; 2000, Neuchâtel",127678.0,"Audiotek with M.A.N.D.Y. (Get Physiacl Music, Berlin)",2009-11-27,"['M.A.N.D.Y. - Patrick (Get Physical Music | Berlin)', ' ', 'Luca de Grandis (audiotheque.ch | Bern)', 'JD Hakulinen']","(46.99246949999999, 6.9302771)"
135,10951.0, Para,"Terraux 7; 2000, Neuchâtel",259512.0,Pin Up with Enzo Di Caprio,2009-08-29,"['Dineo', 'Enzo di Caprio']","(46.99246949999999, 6.9302771)"
136,10951.0, Para,"Terraux 7; 2000, Neuchâtel",102266.0,Le Noir & Laurent Charbon,2009-06-12,"['Le Noir (ZH', ' Club Q)', 'Laurent Charbon (Night Drive Music)']","(46.99246949999999, 6.9302771)"
137,10951.0, Para,"Terraux 7; 2000, Neuchâtel",101647.0,Shove Dojo with Dan Welton & Edgar Jack,2009-06-06,"['Edgar Jack', ' Dan Welton']","(46.99246949999999, 6.9302771)"
138,10951.0, Para,"Terraux 7; 2000, Neuchâtel",96043.0,Shove Dojo Club with Stimming -Live,2009-05-23,"[' Edgar Jack', 'Stimming', ' Dan Welton']","(46.99246949999999, 6.9302771)"
139,10951.0, Para,"Terraux 7; 2000, Neuchâtel",131414.0,"Audiotek with Federico Molinari (Oslo Records, Frankfurt)",2009-05-08,"['Huazee', 'Federico Molinari', 'Marco da Mata']","(46.99246949999999, 6.9302771)"
140,10951.0, Para,"Terraux 7; 2000, Neuchâtel",91103.0,Shove Dojo with Shonky,2009-04-18,"[' Contexterrior', ' Crosstown Rebels/FR)', ' Dan Welton and Edgar Jack', ""Shonky (Freak n'Chic""]","(46.99246949999999, 6.9302771)"
141,10951.0, Para,"Terraux 7; 2000, Neuchâtel",85053.0,Laurent Charbon,2009-03-28,['Laurent Charbon'],"(46.99246949999999, 6.9302771)"
142,10951.0, Para,"Terraux 7; 2000, Neuchâtel",87798.0,Shove Dojo,2009-03-21,"[' Edgar Jack and Marrocco', 'Dan Welton']","(46.99246949999999, 6.9302771)"
143,10951.0, Para,"Terraux 7; 2000, Neuchâtel",131413.0,"Audiotek with Jamie Jones (Crosstown Rebels, London)",2009-03-06,"['Jamie Jones', 'Boris Why', 'JD Hakulinen']","(46.99246949999999, 6.9302771)"
144,10951.0, Para,"Terraux 7; 2000, Neuchâtel",83039.0,Shove Dojo,2009-02-21,"[' Edgar Jack', 'Dan Welton']","(46.99246949999999, 6.9302771)"
145,10951.0, Para,"Terraux 7; 2000, Neuchâtel",79884.0,Shove Dojo presents Noir,2009-01-31,"['Noir', ' Edgar Jack and Marrocco', ' Dan Welton']","(46.99246949999999, 6.9302771)"
146,10951.0, Para,"Terraux 7; 2000, Neuchâtel",74916.0,Audiotek Opening with Matthias Tanzmann (Moon Harbour Records),2009-01-09,"['Matthias Tanzmann', 'Leke da Loco', 'DJ Ass']","(46.99246949999999, 6.9302771)"
147,10951.0, Para,"Terraux 7; 2000, Neuchâtel",78333.0,Oxia,2008-12-26,"[' Eric Borgo', 'Oxia']","(46.99246949999999, 6.9302771)"
148,10951.0, Para,"Terraux 7; 2000, Neuchâtel",75985.0,Shove Dojo,2008-12-13,"[' Edgar Jack (Shove Djs Agency/CH) and Marrocco (Cyber Rec/CH)', 'Dan Welton (Chuggy Traxx/CH)']","(46.99246949999999, 6.9302771)"
149,10951.0, Para,"Terraux 7; 2000, Neuchâtel",70281.0,Shove Dojo presents: Scott Bradford,2008-11-22,"[' Timbee Rec)', 'Scott Bradford (Lexicon Ave/Forensic Rec/UK)', ' Dan Welton (Noir Music', ' Marrocco (Ready Mix Rec) and Edgar Jack']","(46.99246949999999, 6.9302771)"
150,10951.0, Para,"Terraux 7; 2000, Neuchâtel",67535.0,Shove Circus Season 3 Closing Party,2008-10-11,"['Dan Welton (Noir Music', 'Residents:', ' Timbee/SUI)', 'Marrocco (Pure Substance/SUI)', 'BP Zulauf (Helvetica/System Rec/SUI)']","(46.99246949999999, 6.9302771)"
151,10951.0, Para,"Terraux 7; 2000, Neuchâtel",63446.0,Shove Circus presents Daley Padley,2008-08-30,"[' Stealth Records/UK)', ' System Rec/SUI)', 'Daley Padley (LMR Records', ' Twisted Frequency/SUI)', 'Dan Welton (Noir Music', 'BP Zulauf (Helvetica Rec']","(46.99246949999999, 6.9302771)"
152,10951.0, Para,"Terraux 7; 2000, Neuchâtel",107425.0,Morgan Tomas Paris,2008-08-09,"['J.D Hakulinen', 'Morgan Tomas']","(46.99246949999999, 6.9302771)"
